lut_index,lut_raw21,ideal_raw21,corr_error_counts,corr_error_deg
1551,1582471,1588224,-5753,-0.987567901611328
1552,1583471,1589248,-5777,-0.991687774658203
1553,1584461,1590272,-5811,-0.997524261474609
1554,1585491,1591296,-5805,-0.996494293212891
1555,1586493,1592320,-5827,-1.00027084350586
1556,1587493,1593344,-5851,-1.00439071655273
1557,1588488,1594368,-5880,-1.00936889648438
1558,1589443,1595392,-5949,-1.02121353149414
1559,1590396,1596416,-6020,-1.03340148925781
1560,1591342,1597440,-6098,-1.04679107666016
1561,1592326,1598464,-6138,-1.05365753173828
1562,1593330,1599488,-6158,-1.05709075927734
1563,1594311,1600512,-6201,-1.06447219848633
1564,1595280,1601536,-6256,-1.07391357421875
1565,1596243,1602560,-6317,-1.08438491821289
1566,1597193,1603584,-6391,-1.09708786010742
1567,1598163,1604608,-6445,-1.10635757446289
1568,1599139,1605632,-6493,-1.11459732055664
1569,1600129,1606656,-6527,-1.12043380737305
1570,1601120,1607680,-6560,-1.1260986328125
1571,1602094,1608704,-6610,-1.13468170166016
1572,1603047,1609728,-6681,-1.14686965942383
1573,1604018,1610752,-6734,-1.15596771240234
1574,1605018,1611776,-6758,-1.16008758544922
1575,1606043,1612800,-6757,-1.15991592407227
1576,1607064,1613824,-6760,-1.16043090820312
1577,1608064,1614848,-6784,-1.16455078125
1578,1609024,1615872,-6848,-1.175537109375
1579,1609951,1616896,-6945,-1.19218826293945
1580,1610899,1617920,-7021,-1.20523452758789
1581,1611859,1618944,-7085,-1.21622085571289
1582,1612815,1619968,-7153,-1.2278938293457
1583,1613770,1620992,-7222,-1.23973846435547
1584,1614709,1622016,-7307,-1.25432968139648
1585,1615623,1623040,-7417,-1.27321243286133
1586,1616529,1624064,-7535,-1.2934684753418
1587,1617463,1625088,-7625,-1.30891799926758
1588,1618430,1626112,-7682,-1.31870269775391
1589,1619381,1627136,-7755,-1.33123397827148
1590,1620323,1628160,-7837,-1.34531021118164
1591,1621266,1629184,-7918,-1.35921478271484
1592,1622184,1630208,-8024,-1.37741088867188
1593,1623107,1631232,-8125,-1.39474868774414
1594,1624065,1632256,-8191,-1.40607833862305
1595,1625023,1633280,-8257,-1.41740798950195
1596,1625985,1634304,-8319,-1.42805099487305
1597,1626959,1635328,-8369,-1.4366340637207
1598,1627956,1636352,-8396,-1.44126892089844
1599,1628953,1637376,-8423,-1.44590377807617
1600,1629965,1638400,-8435,-1.44796371459961
1601,1630992,1639424,-8432,-1.44744873046875
1602,1632022,1640448,-8426,-1.44641876220703
1603,1633055,1641472,-8417,-1.44487380981445
1604,1634122,1642496,-8374,-1.43749237060547
1605,1635226,1643520,-8294,-1.42375946044922
1606,1636301,1644544,-8243,-1.41500473022461
1607,1637368,1645568,-8200,-1.40762329101562
1608,1638475,1646592,-8117,-1.39337539672852
1609,1639558,1647616,-8058,-1.38324737548828
1610,1640649,1648640,-7991,-1.37174606323242
1611,1641718,1649664,-7946,-1.36402130126953
1612,1642788,1650688,-7900,-1.35612487792969
1613,1643841,1651712,-7871,-1.35114669799805
1614,1644845,1652736,-7891,-1.35457992553711
1615,1645847,1653760,-7913,-1.35835647583008
1616,1646866,1654784,-7918,-1.35921478271484
1617,1647851,1655808,-7957,-1.36590957641602
1618,1648828,1656832,-8004,-1.37397766113281
1619,1649806,1657856,-8050,-1.38187408447266
1620,1650794,1658880,-8086,-1.38805389404297
1621,1651766,1659904,-8138,-1.39698028564453
1622,1652747,1660928,-8181,-1.40436172485352
1623,1653744,1661952,-8208,-1.40899658203125
1624,1654725,1662976,-8251,-1.41637802124023
1625,1655692,1664000,-8308,-1.42616271972656
1626,1656666,1665024,-8358,-1.43474578857422
1627,1657645,1666048,-8403,-1.44247055053711
1628,1658589,1667072,-8483,-1.45620346069336
1629,1659532,1668096,-8564,-1.47010803222656
1630,1660518,1669120,-8602,-1.47663116455078
1631,1661473,1670144,-8671,-1.48847579956055
1632,1662417,1671168,-8751,-1.5022087097168
1633,1663396,1672192,-8796,-1.50993347167969
1634,1664344,1673216,-8872,-1.52297973632812
1635,1665267,1674240,-8973,-1.54031753540039
1636,1666199,1675264,-9065,-1.55611038208008
1637,1667152,1676288,-9136,-1.56829833984375
1638,1668145,1677312,-9167,-1.5736198425293
1639,1669093,1678336,-9243,-1.58666610717773
1640,1670046,1679360,-9314,-1.59885406494141
1641,1670994,1680384,-9390,-1.61190032958984
1642,1671940,1681408,-9468,-1.62528991699219
1643,1672926,1682432,-9506,-1.63181304931641
1644,1673907,1683456,-9549,-1.63919448852539
1645,1674895,1684480,-9585,-1.6453742980957
1646,1675874,1685504,-9630,-1.65309906005859
1647,1676808,1686528,-9720,-1.66854858398438
1648,1677754,1687552,-9798,-1.68193817138672
1649,1678717,1688576,-9859,-1.69240951538086
1650,1679672,1689600,-9928,-1.70425415039062
1651,1680646,1690624,-9978,-1.71283721923828
1652,1681615,1691648,-10033,-1.7222785949707
1653,1682606,1692672,-10066,-1.72794342041016
1654,1683580,1693696,-10116,-1.73652648925781
1655,1684563,1694720,-10157,-1.74356460571289
1656,1685600,1695744,-10144,-1.7413330078125
1657,1686639,1696768,-10129,-1.7387580871582
1658,1687683,1697792,-10109,-1.73532485961914
1659,1688748,1698816,-10068,-1.72828674316406
1660,1689776,1699840,-10064,-1.72760009765625
1661,1690801,1700864,-10063,-1.7274284362793
1662,1691824,1701888,-10064,-1.72760009765625
1663,1692870,1702912,-10042,-1.72382354736328
1664,1693944,1703936,-9992,-1.71524047851562
1665,1694970,1704960,-9990,-1.71489715576172
1666,1695997,1705984,-9987,-1.71438217163086
1667,1697011,1707008,-9997,-1.71609878540039
1668,1698036,1708032,-9996,-1.71592712402344
1669,1699094,1709056,-9962,-1.71009063720703
1670,1700154,1710080,-9926,-1.70391082763672
1671,1701247,1711104,-9857,-1.69206619262695
1672,1702324,1712128,-9804,-1.68296813964844
1673,1703370,1713152,-9782,-1.67919158935547
1674,1704432,1714176,-9744,-1.67266845703125
1675,1705525,1715200,-9675,-1.66082382202148
1676,1706625,1716224,-9599,-1.64777755737305
1677,1707706,1717248,-9542,-1.63799285888672
1678,1708764,1718272,-9508,-1.63215637207031
1679,1709789,1719296,-9507,-1.63198471069336
1680,1710787,1720320,-9533,-1.63644790649414
1681,1711798,1721344,-9546,-1.63867950439453
1682,1712809,1722368,-9559,-1.64091110229492
1683,1713837,1723392,-9555,-1.64022445678711
1684,1714825,1724416,-9591,-1.64640426635742
1685,1715794,1725440,-9646,-1.65584564208984
1686,1716750,1726464,-9714,-1.66751861572266
1687,1717710,1727488,-9778,-1.67850494384766
1688,1718684,1728512,-9828,-1.68708801269531
1689,1719655,1729536,-9881,-1.69618606567383
1690,1720620,1730560,-9940,-1.70631408691406
1691,1721566,1731584,-10018,-1.71970367431641
1692,1722489,1732608,-10119,-1.73704147338867
1693,1723407,1733632,-10225,-1.7552375793457
1694,1724348,1734656,-10308,-1.76948547363281
1695,1725297,1735680,-10383,-1.7823600769043
1696,1726238,1736704,-10466,-1.79660797119141
1697,1727196,1737728,-10532,-1.80793762207031
1698,1728179,1738752,-10573,-1.81497573852539
1699,1729153,1739776,-10623,-1.82355880737305
1700,1730143,1740800,-10657,-1.82939529418945
1701,1731138,1741824,-10686,-1.83437347412109
1702,1732150,1742848,-10698,-1.83643341064453
1703,1733166,1743872,-10706,-1.83780670166016
1704,1734200,1744896,-10696,-1.83609008789062
1705,1735277,1745920,-10643,-1.82699203491211
1706,1736337,1746944,-10607,-1.8208122253418
1707,1737367,1747968,-10601,-1.81978225708008
1708,1738432,1748992,-10560,-1.812744140625
1709,1739497,1750016,-10519,-1.80570602416992
1710,1740552,1751040,-10488,-1.80038452148438
1711,1741603,1752064,-10461,-1.79574966430664
1712,1742656,1753088,-10432,-1.790771484375
1713,1743700,1754112,-10412,-1.78733825683594
1714,1744707,1755136,-10429,-1.79025650024414
1715,1745704,1756160,-10456,-1.79489135742188
1716,1746739,1757184,-10445,-1.79300308227539
1717,1747757,1758208,-10451,-1.79403305053711
1718,1748764,1759232,-10468,-1.79695129394531
1719,1749796,1760256,-10460,-1.79557800292969
1720,1750838,1761280,-10442,-1.79248809814453
1721,1751849,1762304,-10455,-1.79471969604492
1722,1752911,1763328,-10417,-1.7881965637207
1723,1753974,1764352,-10378,-1.78150177001953
1724,1755076,1765376,-10300,-1.76811218261719
1725,1756171,1766400,-10229,-1.75592422485352
1726,1757262,1767424,-10162,-1.74442291259766
1727,1758366,1768448,-10082,-1.73069000244141
1728,1759487,1769472,-9985,-1.71403884887695
1729,1760615,1770496,-9881,-1.69618606567383
1730,1761789,1771520,-9731,-1.67043685913086
1731,1762924,1772544,-9620,-1.65138244628906
1732,1764073,1773568,-9495,-1.62992477416992
1733,1765189,1774592,-9403,-1.61413192749023
1734,1766310,1775616,-9306,-1.59748077392578
1735,1767459,1776640,-9181,-1.57602310180664
1736,1768619,1777664,-9045,-1.55267715454102
1737,1769740,1778688,-8948,-1.53602600097656
1738,1770844,1779712,-8868,-1.52229309082031
1739,1771942,1780736,-8794,-1.50959014892578
1740,1773056,1781760,-8704,-1.494140625
1741,1774144,1782784,-8640,-1.483154296875
1742,1775258,1783808,-8550,-1.46770477294922
1743,1776332,1784832,-8500,-1.45912170410156
1744,1777390,1785856,-8466,-1.45328521728516
1745,1778459,1786880,-8421,-1.44556045532227
1746,1779506,1787904,-8398,-1.44161224365234
1747,1780575,1788928,-8353,-1.43388748168945
1748,1781647,1789952,-8305,-1.4256477355957
1749,1782684,1790976,-8292,-1.42341613769531
1750,1783726,1792000,-8274,-1.42032623291016
1751,1784742,1793024,-8282,-1.42169952392578
1752,1785799,1794048,-8249,-1.41603469848633
1753,1786857,1795072,-8215,-1.41019821166992
1754,1787885,1796096,-8211,-1.40951156616211
1755,1788943,1797120,-8177,-1.4036750793457
1756,1789957,1798144,-8187,-1.40539169311523
1757,1790970,1799168,-8198,-1.40727996826172
1758,1791974,1800192,-8218,-1.41071319580078
1759,1792993,1801216,-8223,-1.41157150268555
1760,1794048,1802240,-8192,-1.40625
1761,1795081,1803264,-8183,-1.40470504760742
1762,1796097,1804288,-8191,-1.40607833862305
1763,1797117,1805312,-8195,-1.40676498413086
1764,1798154,1806336,-8182,-1.40453338623047
1765,1799247,1807360,-8113,-1.3926887512207
1766,1800335,1808384,-8049,-1.3817024230957
1767,1801463,1809408,-7945,-1.36384963989258
1768,1802602,1810432,-7830,-1.34410858154297
1769,1803714,1811456,-7742,-1.32900238037109
1770,1804867,1812480,-7613,-1.30685806274414
1771,1806053,1813504,-7451,-1.27904891967773
1772,1807263,1814528,-7265,-1.24711990356445
1773,1808460,1815552,-7092,-1.21742248535156
1774,1809649,1816576,-6927,-1.1890983581543
1775,1810842,1817600,-6758,-1.16008758544922
1776,1812033,1818624,-6591,-1.13142013549805
1777,1813258,1819648,-6390,-1.09691619873047
1778,1814486,1820672,-6186,-1.06189727783203
1779,1815696,1821696,-6000,-1.02996826171875
1780,1816896,1822720,-5824,-0.999755859375
1781,1818089,1823744,-5655,-0.970745086669922
1782,1819317,1824768,-5451,-0.935726165771484
1783,1820524,1825792,-5268,-0.904312133789062
1784,1821756,1826816,-5060,-0.868606567382812
1785,1822966,1827840,-4874,-0.836677551269531
1786,1824128,1828864,-4736,-0.81298828125
1787,1825296,1829888,-4592,-0.78826904296875
1788,1826468,1830912,-4444,-0.762863159179688
1789,1827649,1831936,-4287,-0.735912322998047
1790,1828826,1832960,-4134,-0.709648132324219
1791,1829959,1833984,-4025,-0.690937042236328
1792,1831112,1835008,-3896,-0.668792724609375
1793,1832230,1836032,-3802,-0.652656555175781
1794,1833358,1837056,-3698,-0.634803771972656
1795,1834498,1838080,-3582,-0.614891052246094
1796,1835663,1839104,-3441,-0.590686798095703
1797,1836786,1840128,-3342,-0.573692321777344
1798,1837886,1841152,-3266,-0.560646057128906
1799,1838983,1842176,-3193,-0.548114776611328
1800,1840071,1843200,-3129,-0.537128448486328
1801,1841150,1844224,-3074,-0.527687072753906
1802,1842211,1845248,-3037,-0.521335601806641
1803,1843243,1846272,-3029,-0.519962310791016
1804,1844280,1847296,-3016,-0.517730712890625
1805,1845265,1848320,-3055,-0.524425506591797
1806,1846256,1849344,-3088,-0.53009033203125
1807,1847265,1850368,-3103,-0.532665252685547
1808,1848267,1851392,-3125,-0.536441802978516
1809,1849273,1852416,-3143,-0.539531707763672
1810,1850271,1853440,-3169,-0.543994903564453
1811,1851270,1854464,-3194,-0.548286437988281
1812,1852305,1855488,-3183,-0.546398162841797
1813,1853353,1856512,-3159,-0.542278289794922
1814,1854409,1857536,-3127,-0.536785125732422
1815,1855504,1858560,-3056,-0.52459716796875
1816,1856604,1859584,-2980,-0.511550903320312
1817,1857690,1860608,-2918,-0.500907897949219
1818,1858780,1861632,-2852,-0.489578247070312
1819,1859908,1862656,-2748,-0.471725463867188
1820,1861071,1863680,-2609,-0.447864532470703
1821,1862255,1864704,-2449,-0.420398712158203
1822,1863422,1865728,-2306,-0.395851135253906
1823,1864610,1866752,-2142,-0.367698669433594
1824,1865792,1867776,-1984,-0.340576171875
1825,1866985,1868800,-1815,-0.311565399169922
1826,1868225,1869824,-1599,-0.274486541748047
1827,1869476,1870848,-1372,-0.235519409179688
1828,1870702,1871872,-1170,-0.200843811035156
1829,1871939,1872896,-957,-0.164279937744141
1830,1873151,1873920,-769,-0.132007598876953
1831,1874365,1874944,-579,-0.0993919372558594
1832,1875574,1875968,-394,-0.0676345825195312
1833,1876758,1876992,-234,-0.0401687622070312
1834,1877930,1878016,-86,-0.0147628784179688
1835,1879053,1879040,13,0.00223159790039062
1836,1880199,1880064,135,0.0231742858886719
1837,1881346,1881088,258,0.0442886352539062
1838,1882460,1882112,348,0.0597381591796875
1839,1883555,1883136,419,0.0719261169433594
1840,1884620,1884160,460,0.0789642333984375
1841,1885715,1885184,531,0.0911521911621094
1842,1886817,1886208,609,0.104541778564453
1843,1887894,1887232,662,0.113639831542969
1844,1888979,1888256,723,0.124111175537109
1845,1890005,1889280,725,0.124454498291016
1846,1891039,1890304,735,0.126171112060547
1847,1892034,1891328,706,0.121192932128906
1848,1893050,1892352,698,0.119819641113281
1849,1894092,1893376,716,0.122909545898438
1850,1895084,1894400,684,0.117416381835938
1851,1896075,1895424,651,0.111751556396484
1852,1897044,1896448,596,0.102310180664062
1853,1898027,1897472,555,0.0952720642089844
1854,1899027,1898496,531,0.0911521911621094
1855,1900020,1899520,500,0.0858306884765625
1856,1901061,1900544,517,0.0887489318847656
1857,1902096,1901568,528,0.09063720703125
1858,1903105,1902592,513,0.0880622863769531
1859,1904123,1903616,507,0.0870323181152344
1860,1905155,1904640,515,0.0884056091308594
1861,1906232,1905664,568,0.097503662109375
1862,1907311,1906688,623,0.106945037841797
1863,1908394,1907712,682,0.117073059082031
1864,1909443,1908736,707,0.121364593505859
1865,1910471,1909760,711,0.122051239013672
1866,1911498,1910784,714,0.122566223144531
1867,1912540,1911808,732,0.125656127929688
1868,1913614,1912832,782,0.134239196777344
1869,1914676,1913856,820,0.140762329101562
1870,1915706,1914880,826,0.141792297363281
1871,1916736,1915904,832,0.142822265625
1872,1917773,1916928,845,0.145053863525391
1873,1918822,1917952,870,0.149345397949219
1874,1919903,1918976,927,0.159130096435547
1875,1920987,1920000,987,0.169429779052734
1876,1922082,1921024,1058,0.181617736816406
1877,1923144,1922048,1096,0.188140869140625
1878,1924214,1923072,1142,0.196037292480469
1879,1925286,1924096,1190,0.204277038574219
1880,1926374,1925120,1254,0.215263366699219
1881,1927478,1926144,1334,0.228996276855469
1882,1928616,1927168,1448,0.248565673828125
1883,1929725,1928192,1533,0.263156890869141
1884,1930836,1929216,1620,0.278091430664062
1885,1931957,1930240,1717,0.294742584228516
1886,1933078,1931264,1814,0.311393737792969
1887,1934203,1932288,1915,0.328731536865234
1888,1935361,1933312,2049,0.351734161376953
1889,1936501,1934336,2165,0.371646881103516
1890,1937624,1935360,2264,0.388641357421875
1891,1938733,1936384,2349,0.403232574462891
1892,1939840,1937408,2432,0.41748046875
1893,1940930,1938432,2498,0.428810119628906
1894,1941998,1939456,2542,0.436363220214844
1895,1943053,1940480,2573,0.441684722900391
1896,1944081,1941504,2577,0.442371368408203
1897,1945085,1942528,2557,0.438938140869141
1898,1946059,1943552,2507,0.430355072021484
1899,1947031,1944576,2455,0.421428680419922
1900,1947984,1945600,2384,0.40924072265625
1901,1948921,1946624,2297,0.394306182861328
1902,1949869,1947648,2221,0.381259918212891
1903,1950810,1948672,2138,0.367012023925781
1904,1951738,1949696,2042,0.350532531738281
1905,1952670,1950720,1950,0.334739685058594
1906,1953618,1951744,1874,0.321693420410156
1907,1954578,1952768,1810,0.310707092285156
1908,1955527,1953792,1735,0.297832489013672
1909,1956477,1954816,1661,0.285129547119141
1910,1957463,1955840,1623,0.278606414794922
1911,1958400,1956864,1536,0.263671875
1912,1959325,1957888,1437,0.246677398681641
1913,1960292,1958912,1380,0.236892700195312
1914,1961264,1959936,1328,0.22796630859375
1915,1962224,1960960,1264,0.21697998046875
1916,1963207,1961984,1223,0.209941864013672
1917,1964188,1963008,1180,0.202560424804688
1918,1965169,1964032,1137,0.195178985595703
1919,1966115,1965056,1059,0.181789398193359
1920,1967105,1966080,1025,0.175952911376953
1921,1968133,1967104,1029,0.176639556884766
1922,1969147,1968128,1019,0.174922943115234
1923,1970151,1969152,999,0.171489715576172
1924,1971129,1970176,953,0.163593292236328
1925,1972092,1971200,892,0.153121948242188
1926,1973098,1972224,874,0.150032043457031
1927,1974098,1973248,850,0.145912170410156
1928,1975116,1974272,844,0.144882202148438
1929,1976128,1975296,832,0.142822265625
1930,1977104,1976320,784,0.13458251953125
1931,1978092,1977344,748,0.128402709960938
1932,1979089,1978368,721,0.123767852783203
1933,1980089,1979392,697,0.119647979736328
1934,1981112,1980416,696,0.119476318359375
1935,1982116,1981440,676,0.116043090820312
1936,1983130,1982464,666,0.114326477050781
1937,1984129,1983488,641,0.110034942626953
1938,1985122,1984512,610,0.104713439941406
1939,1986180,1985536,644,0.110549926757812
1940,1987217,1986560,657,0.112781524658203
1941,1988266,1987584,682,0.117073059082031
1942,1989319,1988608,711,0.122051239013672
1943,1990332,1989632,700,0.120162963867188
1944,1991355,1990656,699,0.119991302490234
1945,1992362,1991680,682,0.117073059082031
1946,1993390,1992704,686,0.117759704589844
1947,1994447,1993728,719,0.123424530029297
1948,1995466,1994752,714,0.122566223144531
1949,1996484,1995776,708,0.121536254882812
1950,1997486,1996800,686,0.117759704589844
1951,1998481,1997824,657,0.112781524658203
1952,1999488,1998848,640,0.10986328125
1953,2000497,1999872,625,0.107288360595703
1954,2001522,2000896,626,0.107460021972656
1955,2002540,2001920,620,0.106430053710938
1956,2003535,2002944,591,0.101451873779297
1957,2004511,2003968,543,0.0932121276855469
1958,2005518,2004992,526,0.0902938842773438
1959,2006532,2006016,516,0.0885772705078125
1960,2007543,2007040,503,0.0863456726074219
1961,2008564,2008064,500,0.0858306884765625
1962,2009545,2009088,457,0.0784492492675781
1963,2010498,2010112,386,0.0662612915039062
1964,2011465,2011136,329,0.0564765930175781
1965,2012411,2012160,251,0.0430870056152344
1966,2013368,2013184,184,0.031585693359375
1967,2014312,2014208,104,0.017852783203125
1968,2015251,2015232,19,0.00326156616210938
1969,2016176,2016256,-80,-0.01373291015625
1970,2017097,2017280,-183,-0.0314140319824219
1971,2018019,2018304,-285,-0.0489234924316406
1972,2018977,2019328,-351,-0.0602531433105469
1973,2019933,2020352,-419,-0.0719261169433594
1974,2020893,2021376,-483,-0.0829124450683594
1975,2021836,2022400,-564,-0.0968170166015625
1976,2022778,2023424,-646,-0.110893249511719
1977,2023707,2024448,-741,-0.127201080322266
1978,2024658,2025472,-814,-0.139732360839844
1979,2025600,2026496,-896,-0.15380859375
1980,2026553,2027520,-967,-0.165996551513672
1981,2027510,2028544,-1034,-0.177497863769531
1982,2028473,2029568,-1095,-0.187969207763672
1983,2029470,2030592,-1122,-0.192604064941406
1984,2030472,2031616,-1144,-0.196380615234375
1985,2031488,2032640,-1152,-0.19775390625
1986,2032529,2033664,-1135,-0.194835662841797
1987,2033587,2034688,-1101,-0.188999176025391
1988,2034676,2035712,-1036,-0.177841186523438
1989,2035808,2036736,-928,-0.1593017578125
1990,2036919,2037760,-841,-0.144367218017578
1991,2038029,2038784,-755,-0.129604339599609
1992,2039135,2039808,-673,-0.115528106689453
1993,2040242,2040832,-590,-0.101280212402344
1994,2041358,2041856,-498,-0.0854873657226562
1995,2042449,2042880,-431,-0.0739860534667969
1996,2043514,2043904,-390,-0.0669479370117188
1997,2044602,2044928,-326,-0.0559616088867188
1998,2045639,2045952,-313,-0.0537300109863281
1999,2046676,2046976,-300,-0.0514984130859375
2000,2047708,2048000,-292,-0.0501251220703125
2001,2048733,2049024,-291,-0.0499534606933594
2002,2049791,2050048,-257,-0.0441169738769531
2003,2050810,2051072,-262,-0.0449752807617188
2004,2051849,2052096,-247,-0.0424003601074219
2005,2052918,2053120,-202,-0.0346755981445312
2006,2053958,2054144,-186,-0.0319290161132812
2007,2054997,2055168,-171,-0.0293540954589844
2008,2056066,2056192,-126,-0.0216293334960938
2009,2057127,2057216,-89,-0.0152778625488281
2010,2058171,2058240,-69,-0.0118446350097656
2011,2059189,2059264,-75,-0.0128746032714844
2012,2060226,2060288,-62,-0.0106430053710938
2013,2061267,2061312,-45,-0.00772476196289062
2014,2062330,2062336,-6,-0.00102996826171875
2015,2063376,2063360,16,0.00274658203125
2016,2064441,2064384,57,0.00978469848632812
2017,2065476,2065408,68,0.0116729736328125
2018,2066496,2066432,64,0.010986328125
2019,2067554,2067456,98,0.0168228149414062
2020,2068621,2068480,141,0.0242042541503906
2021,2069670,2069504,166,0.0284957885742188
2022,2070707,2070528,179,0.0307273864746094
2023,2071723,2071552,171,0.0293540954589844
2024,2072757,2072576,181,0.0310707092285156
2025,2073783,2073600,183,0.0314140319824219
2026,2074803,2074624,179,0.0307273864746094
2027,2075833,2075648,185,0.0317573547363281
2028,2076821,2076672,149,0.0255775451660156
2029,2077800,2077696,104,0.017852783203125
2030,2078814,2078720,94,0.0161361694335938
2031,2079799,2079744,55,0.00944137573242188
2032,2080799,2080768,31,0.00532150268554688
2033,2081799,2081792,7,0.00120162963867188
2034,2082793,2082816,-23,-0.00394821166992188
2035,2083802,2083840,-38,-0.00652313232421875
2036,2084790,2084864,-74,-0.0127029418945312
2037,2085806,2085888,-82,-0.0140762329101562
2038,2086869,2086912,-43,-0.00738143920898438
2039,2087897,2087936,-39,-0.00669479370117188
2040,2088940,2088960,-20,-0.0034332275390625
2041,2089949,2089984,-35,-0.00600814819335938
2042,2090963,2091008,-45,-0.00772476196289062
2043,2091974,2092032,-58,-0.00995635986328125
2044,2092988,2093056,-68,-0.0116729736328125
2045,2094027,2094080,-53,-0.00909805297851562
2046,2095087,2095104,-17,-0.00291824340820312
2047,2096115,2096128,-13,-0.00223159790039062
2048,2097152,2097152,0,0
